Datum;Region;Kundenpünktlichkeit KPP;KPP FV;KPP RV;KAP;KAP FV;KAP RV;ZPK;ZPK FV;ZPK RV;KCOR;cor;Schlüssel
2022-04-06;ROT;95.213290293302;93.9342455821548;95.6513926993652;95.6489623806281;94.1922383541855;96.0857832006236;94.9709093807285;94.2953967805705;95.0410557184751;97.8588619296009;98.9670682047135;2022-04-06 00:00:00-ROT
2022-04-12;RME;94.5225894802596;92.522095072708;96.5166270258204;95.0584867585118;93.479944060632;96.4941779618174;94.000308467431;93.5674157303371;94.0972877729532;98.1309492360399;98.8481909259141;2022-04-12 00:00:00-RME
2022-04-12;RSD;92.7891056643565;90.6638872562907;94.9592210845132;93.0631835892632;91.0450707616957;94.8885888585463;93.6109899694723;92.8338762214984;94.0019665683382;97.6754581977894;98.3842010771993;2022-04-12 00:00:00-RSD
2022-04-09;ROT;96.7412406515239;94.88573705076;97.5012444410602;97.9916694292253;95.3037929040438;98.917376782095;97.1523425202484;96.0230722525804;97.2698834012703;98.6079979774394;99.2871961274536;2022-04-09 00:00:00-ROT
2022-04-09;RSD;88.9809522600531;87.7743798147221;90.4276182204719;91.247769607874;88.161076984821;94.2118204418706;91.0765183073887;88.0103694102398;92.6441351888668;96.6551069962322;98.2068965517241;2022-04-09 00:00:00-RSD
2022-04-10;RWT;93.4984962271537;92.1795666874028;95.722174851566;93.8222469889856;92.4788143940663;95.8795371236835;94.0133316563954;94.1437007874016;93.9685757729346;98.6197123581098;98.8103431324353;2022-04-10 00:00:00-RWT
2022-04-11;RSD;93.4445357661776;92.4109847036915;94.4955884822562;94.0248187878936;93.2302494796829;94.7436513784676;91.6939890710382;91.5960912052117;91.7434210526316;94.5738832536578;97.1786833855799;2022-04-11 00:00:00-RSD
2022-04-07;RWT;81.8716559052693;80.7227333043802;83.4328024277108;82.5565851059956;81.7039795693559;83.6647057292194;79.6656780803451;82.0954598370198;78.9333333333333;96.5370253290341;98.0706568341622;2022-04-07 00:00:00-RWT
2022-04-13;RME;90.0366984547853;85.8902501982662;94.2216251138838;91.0174072135558;87.1381580320486;94.5881257404733;92.3167606355715;87.8197997775306;93.3329144149805;96.4892496103313;97.7754650708989;2022-04-13 00:00:00-RME
2022-04-08;RWT;85.6936457523761;84.3437044727872;87.5072703953773;86.7965845942806;85.17470296849;88.8976490118476;83.9748998101666;86.9213483146068;83.0715171558495;95.9889758314025;98.0576759966073;2022-04-08 00:00:00-RWT
2022-04-13;ROT;89.5314029158245;80.8828437278101;92.5184066184742;90.4962942931261;82.2485208395108;92.9655205544822;93.3255517826825;87.2900335946249;93.9573320829914;95.1520327822191;97.8709381626454;2022-04-13 00:00:00-ROT
2022-04-10;RSD;94.9703959211771;94.8387025251093;95.1351350122472;95.3855877125156;95.7509965354096;95.0275597769299;93.6039650696247;93.7627118644068;93.519188993483;96.4772292981631;99.30426716141;2022-04-10 00:00:00-RSD
2022-04-15;RME;96.9072230141845;95.7550057190661;98.3646731587803;97.2066104526587;96.0571125174319;98.4520392055633;97.5452543374335;96.9576343474552;97.682119205298;98.4682807207291;99.3310565785304;2022-04-15 00:00:00-RME
2022-04-15;RWT;92.8787741312626;91.3089040098833;95.5460122169785;92.9479004653932;90.8393583171695;96.2182767220692;93.6182808430026;94.0689981096408;93.4676145339652;99.2632874683595;99.1314093583637;2022-04-15 00:00:00-RWT
2022-04-16;ROT;97.5818224497264;93.7670283970817;99.3056980138949;98.1300732020044;94.4698130234156;99.4919137310842;98.073831827504;95.4081632653061;98.3627204030227;98.4677376334108;99.4444790240259;2022-04-16 00:00:00-ROT
2022-04-16;NETZ;97.0263468908383;94.7649405058505;98.8291399140012;97.6209318857302;95.5508820430834;99.0212375863562;97.3041385729529;95.7025969405905;97.608146617506;98.5742730030092;99.3872697598508;2022-04-16 00:00:00-NETZ
2022-04-16;RWT;96.9788601727635;96.3787219788744;97.987100337702;97.6328511360359;97.2540075397151;98.2104637793112;96.6811468288445;96.8809523809524;96.6169154228856;99.3219074487865;99.1249884866906;2022-04-16 00:00:00-RWT
2022-04-17;NETZ;97.0774198653849;95.1496493883285;98.6058019807665;97.5989895116999;95.819821181321;98.7941549818153;96.8756601957701;95.7198725376593;97.0991960108693;98.8294265277068;99.4388659184879;2022-04-17 00:00:00-NETZ
2022-04-17;ROT;97.9320949287852;95.1120614014744;99.204208136328;98.2598601624615;95.4135474380022;99.3176482193265;97.3510877933335;95.7167332952598;97.532389369318;98.8515869679481;99.5015458388542;2022-04-17 00:00:00-ROT
2022-04-19;RME;96.2906946367324;94.3513653269307;98.0719357854446;96.5979926271301;94.8520465474305;98.0677603709284;96.2829034831162;94.3455170259294;96.6803383747757;98.5295706983557;99.0169405448544;2022-04-19 00:00:00-RME
2022-04-19;RSD;92.1178195699499;90.4487271044591;93.8199164996308;92.1920224580757;89.9274571402551;94.2444540460914;89.7848293849163;84.9483204134367;92.2371437929905;94.9629463560557;98.236559139785;2022-04-19 00:00:00-RSD
2022-04-19;RWT;95.7182493720714;95.1342567321702;96.5097548410256;96.1437110706345;95.4993972345647;96.9806395663817;93.3078290856188;93.9286557996693;93.1243892223929;98.2992501803568;99.0338584733223;2022-04-19 00:00:00-RWT
2022-04-20;NETZ;94.919580236744;92.1377556404394;96.6174760802126;95.3777281938289;92.7157771646697;96.8586223915207;94.2780988169494;92.3640090782634;94.6137846027425;97.4965223162202;98.8165297209268;2022-04-20 00:00:00-NETZ
2022-04-21;RWT;88.7464773199144;85.2070471085518;93.6214696313315;89.4472115680163;86.26726798561;93.5801303642185;89.9151488947738;87.073055028463;90.753832155106;98.0287206524336;98.3680949472031;2022-04-21 00:00:00-RWT
2022-04-21;NETZ;93.6769060968953;88.6112796742363;96.7867757686937;94.0126168931131;88.9978987411249;96.8064131954956;93.7381238396855;89.6380618797431;94.4597128400072;97.069380511525;98.9744442596596;2022-04-21 00:00:00-NETZ
2022-04-25;NETZ;91.9158188122121;88.2997402567443;94.124460575026;92.3393522834536;88.7676360959081;94.3279386488918;90.4514824057076;89.1760904684976;90.6760268393903;96.9228965729198;98.7392941523922;2022-04-25 00:00:00-NETZ
2022-04-25;ROT;93.8469095898314;89.4265161110615;95.3276593710401;94.3251634423429;90.4739771901331;95.4474625280787;92.9928581053766;90.7130534790109;93.2286555446516;96.5471921847903;98.8479542829351;2022-04-25 00:00:00-ROT
2022-04-22;NETZ;93.2638051032415;89.0963369362438;95.804834559786;94.0080310188162;89.7530346373849;96.3786800079268;93.1067803050866;89.812755577875;93.6941892894609;97.6068721362509;98.7810070344317;2022-04-22 00:00:00-NETZ
2022-04-22;RME;90.9467963163903;87.3911370761821;94.2412525929322;91.5171741348983;87.9268160940834;94.5738861741219;92.4976308307887;89.0373519587003;93.2233615693268;97.6171314870481;98.5924156896801;2022-04-22 00:00:00-RME
2022-04-22;RSD;96.3910377991263;96.548929973663;96.2323056081006;97.3752222114134;97.0517370341361;97.6668829262567;92.4389717001512;91.1311053984576;93.1012040351448;98.9021500676733;98.5217391304348;2022-04-22 00:00:00-RSD
2022-04-20;ROT;96.2473578562716;93.6069738123348;97.1353514378045;96.6893194338285;94.469567061388;97.3390188999759;95.7379594677804;93.5835004296763;95.9600732384384;97.3069647448514;98.9425615195558;2022-04-20 00:00:00-ROT
2022-04-24;ROT;97.7966067675707;94.4727482305934;99.3049022104874;98.1892300560858;95.1952110582334;99.3090002638159;97.0491899163596;95.9325973271354;97.1741675338189;97.9769705394383;99.1442477402792;2022-04-24 00:00:00-ROT
2022-04-20;RWT;93.4142712282963;93.2046564374399;93.698092658614;93.7937602126473;93.6222941511218;94.0162377430005;92.579945799458;93.4131736526946;92.3362521891419;98.2744171993167;99.0557047561293;2022-04-20 00:00:00-RWT
2022-04-25;RSD;90.6499887042843;89.348640839226;91.9715810852996;91.3268658699329;89.4181942756395;93.0527462910178;89.4356955380577;87.3368146214099;90.4934210526316;97.2594644342537;98.2425307557118;2022-04-25 00:00:00-RSD
2022-04-25;RWT;89.5941680498071;89.4082797680406;89.8471632843427;89.8475156209255;89.7627172787703;89.9578882141901;86.8412561841256;89.2957746478873;86.1118861607143;96.9893979185112;98.1875966328809;2022-04-25 00:00:00-RWT
2022-04-23;NETZ;95.7462167974145;92.6703191455254;98.126021906443;96.2890214312148;93.3108280981847;98.2377899480253;95.1924101908112;92.3703921280658;95.7351258985186;97.9393736056274;98.953467433559;2022-04-23 00:00:00-NETZ
2022-04-24;RME;94.0887809446008;92.0143984525066;96.4823117917939;94.528305864698;92.7205732615718;96.3349100313467;93.8998589562764;92.5207756232687;94.2253214207889;97.9102773535191;98.9891917910121;2022-04-24 00:00:00-RME
2022-04-26;RME;89.9550985707995;86.8108352624344;92.8320836521533;90.1878136907306;86.9155142024631;92.9386573575548;91.5870995119881;89.8640296662546;91.9441598360656;96.9211159882524;98.6320158816098;2022-04-26 00:00:00-RME
2022-04-27;RME;93.5451460251025;90.2996662511459;96.5448758577373;94.2599147321914;91.2857853678146;96.7737976283092;93.9170946053258;91.8669131238447;94.3425174199322;97.7337287782151;98.9622369558951;2022-04-27 00:00:00-RME
2022-04-26;ROT;93.4677143904561;89.8490106302066;94.6772146890096;93.9831331258205;90.093852448376;95.1207831535355;91.7800086355786;90.4447632711621;91.9186202377052;96.9223031503605;98.8486842105263;2022-04-26 00:00:00-ROT
2022-04-28;RWT;90.3940435501021;89.4223531848812;91.6990003094633;90.8350304619291;89.5400755819466;92.5108622414506;89.388325009398;92.5865294667914;88.4349947716974;97.9185918534486;98.5461387154708;2022-04-28 00:00:00-RWT
2022-05-02;NETZ;92.8395916344334;90.5936789789443;94.2394716569178;93.1191068951919;90.9913076892501;94.3276887993403;92.7393354534489;91.4908985842242;92.9627905774054;97.1403625894376;98.7975498555668;2022-05-02 00:00:00-NETZ
2022-04-28;ROT;94.3415832492814;89.2024488914972;96.0632247082522;95.3755825413158;90.1421257260885;96.9125553915464;95.2109864018994;92.3719055843408;95.5046144685918;97.1950928629908;99.0953268742932;2022-04-28 00:00:00-ROT
2022-04-28;RSD;89.2305123866826;86.7788512706737;91.7099258357983;90.0235763128939;87.4205070356384;92.3764417029863;88.6710239651416;87.136393018746;89.4511994742031;96.0674477674311;97.388698630137;2022-04-28 00:00:00-RSD
2022-05-01;RME;93.3190092657017;91.4299711542479;95.5996348250033;93.9067732534015;92.3029899676523;95.5646477922739;94.1930483515173;92.9607250755287;94.4960261457327;97.0279429527616;98.7926313169032;2022-05-01 00:00:00-RME
2022-05-01;ROT;96.1038178883353;91.6285973403106;98.0988375244064;96.6058317473344;92.0818068953913;98.2756386485643;96.6053036581035;93.6957779063042;96.9370260468183;97.4732166781582;98.9951268694337;2022-05-01 00:00:00-ROT
2022-04-30;ROT;94.6010013753409;87.3614145014685;97.8265389237685;95.2875790951636;87.9588254204534;97.9801715382244;96.1786515896241;90.7412666856007;96.7830534158353;97.5317455237252;98.9914662529092;2022-04-30 00:00:00-ROT
2022-05-01;NETZ;94.4082695906056;90.9556170544284;96.9482914058118;95.0624614843444;91.7185293234502;97.1306368889195;94.6347317365868;91.5424739195231;95.258050949291;97.4188714363615;98.8967081416792;2022-05-01 00:00:00-NETZ
2022-05-01;RSD;94.0771058539999;93.4782514765599;94.8305775712364;94.3828127755974;93.8869862182245;94.8685305907589;91.7792268281323;90.6852960745176;92.3683267646005;98.325121262111;98.6928104575164;2022-05-01 00:00:00-RSD
2022-05-06;RME;91.4780152632055;88.4091313742894;94.5209623352913;91.8879910527625;88.9832298937026;94.5285868465001;90.8273923084647;89.0019246631839;91.2351821141208;97.0563271305685;98.6986516149263;2022-05-06 00:00:00-RME
2022-05-06;RWT;93.0709907433931;93.4439829552131;92.5708403591632;93.743938459036;93.985647847096;93.4316632929958;89.1150348910975;92.4601366742597;88.1040892193309;97.8838381863238;98.7401968963791;2022-05-06 00:00:00-RWT
2022-05-05;ROT;87.7513470130383;80.2434557768979;90.3161600654086;88.7867124210297;81.2421993354298;91.0456815073574;88.4262374505424;84.5808802915615;88.834633478235;95.9564813177357;98.3223262974633;2022-05-05 00:00:00-ROT
2022-05-08;ROT;97.0042582133177;92.0977644232505;99.2788143345475;97.4729257235572;92.4840850530962;99.3725562299013;98.2508803325059;94.5029906009684;98.6735185482576;97.8327694222613;99.2584335013571;2022-05-08 00:00:00-ROT
2022-05-07;NETZ;95.0868036805207;91.5654877686505;97.9143333714338;95.7431990560501;92.3370088462051;98.0451358679417;94.7842869855652;91.9120306735152;95.330380721831;97.672472008979;98.9628962225268;2022-05-07 00:00:00-NETZ
2022-05-08;RWT;91.9538477309001;91.0307641093667;93.508443691025;92.6305041502796;91.229662295046;94.7651376542104;92.2893584127802;93.2466870540265;91.9655172413793;99.0881825063027;98.5498415793322;2022-05-08 00:00:00-RWT
2022-05-07;RWT;93.4249149010351;92.0791701687681;95.694698468426;93.8413196351232;92.4707269107701;95.9245854967565;92.6585293242036;91.7282127031019;92.955312966308;98.7355243241688;98.7141556668184;2022-05-07 00:00:00-RWT
2022-05-06;NETZ;88.7643816483028;86.6715865427848;90.0856470665155;89.4870543214164;87.6139216145185;90.5669526969777;89.1397699021708;87.514846642912;89.4356521296626;96.3265242627921;98.3879350743407;2022-05-06 00:00:00-NETZ
2022-05-06;ROT;85.5791161069154;79.3966028913909;87.7158308576343;86.3577440996868;80.4475350462399;88.1403661560998;89.7303346834364;85.8888888888889;90.1379391652912;95.8505850574568;98.29035515667;2022-05-06 00:00:00-ROT
2022-05-07;ROT;96.6569696736393;90.858713415097;99.3475460037975;97.1824410452423;91.4794358457698;99.3561410181272;96.6819606087735;93.2638105975197;97.0586408249472;97.6206910081557;99.090478446234;2022-05-07 00:00:00-ROT
2022-05-09;ROT;95.4191408854146;91.5264786305295;96.7614052643515;95.8386359247208;92.2378138318737;96.916754615804;95.7399819062317;93.0415263748597;96.0226938679523;97.4076822137682;99.0106437185076;2022-05-09 00:00:00-ROT
2022-05-10;RSD;90.4610165606746;90.1115819123945;90.8128871973563;90.878715383883;89.3278773932444;92.2792902064958;87.7154220061865;85.2117263843648;89.0003343363424;96.687176396207;97.9276895943563;2022-05-10 00:00:00-RSD
2022-05-10;NETZ;93.2171602052086;89.0530872609028;95.8516682933949;93.7745178062687;89.7797602616821;96.0689091394404;92.6857279060445;90.5030727454624;93.0757933720708;97.1497355330233;98.6145590731878;2022-05-10 00:00:00-NETZ
2022-05-10;ROT;95.2261318540739;90.3503299927101;96.908274745771;95.7220780019074;91.209574257412;97.0730886763595;95.4932425242098;93.7360178970917;95.6779960014113;97.1961456826995;98.8600084757734;2022-05-10 00:00:00-ROT
2022-05-16;RME;85.2370096560674;77.3721439587117;93.3235097330623;86.5769982840547;79.3693389463194;93.2450469326953;89.6706743335076;84.8224195338513;90.7960839881489;94.5461189603011;97.1002727626964;2022-05-16 00:00:00-RME
2022-05-12;NETZ;90.7826967535351;87.4682532534172;92.8783349318468;91.5378162036241;88.4667412847084;93.301326552077;91.0773663175453;88.5802248156369;91.5224604389995;96.5765314374343;98.5051985682632;2022-05-12 00:00:00-NETZ
2022-05-11;RSD;86.2144220672438;84.924205501997;87.5240295746758;86.8069211412088;84.912960218975;88.517827034988;86.2363238512035;85.1924331376386;86.763253210405;95.8970222255032;97.1685393258427;2022-05-11 00:00:00-RSD
2022-05-12;RWT;87.912200520408;88.4612194920409;87.1748455661967;89.0426459674219;89.3216121424022;88.6814630825398;86.9663648124191;88.3045148895293;86.5790936891854;98.0324688516611;98.6928104575164;2022-05-12 00:00:00-RWT
2022-05-13;RSD;86.2619001404518;84.4820542145617;88.072636756714;86.9616398782546;84.4908787745339;89.202567068334;85.9256036545573;84.5025510204082;86.6622647738528;91.3631161439372;95.1418744625967;2022-05-13 00:00:00-RSD
2022-05-13;RME;90.8675150603349;87.6026338326978;94.1381159975952;91.8816319789615;88.93038288372;94.5770623583904;91.7684305744007;88.8428610880972;92.4192161199164;97.2956951446705;98.4771733316553;2022-05-13 00:00:00-RME
2022-05-15;RME;88.9358232157254;85.586689524529;93.2504200433142;89.8448767283003;86.3907893526643;93.6200453519176;92.1845574387947;89.0062821245003;92.9494227597581;96.6222460830774;98.2963565261161;2022-05-15 00:00:00-RME
2022-05-15;ROT;93.1038660843944;87.3662593596299;95.7783333815922;94.3585150972033;87.7993337820108;96.894956706055;93.5479129923574;88.1394684195484;94.1679499361096;96.968067787669;98.4073560027758;2022-05-15 00:00:00-ROT
2022-05-14;RWT;94.6422299035806;94.3168720452491;95.0942829714815;95.8615788455809;95.270839103983;96.5991198518744;93.8989394884592;93.5182970581201;94.0332517512026;99.2352496638097;99.1496027749804;2022-05-14 00:00:00-RWT
2022-05-14;RSD;91.0492606352216;88.7357985192898;93.8876472889837;92.8663980384956;91.1179851240207;94.5504939152478;89.354624085163;88.4393063583815;89.8373983739837;95.6130394179511;97.8999106344951;2022-05-14 00:00:00-RSD
2022-03-23;RSD;93.7330438175685;92.4151389684901;95.0827577429027;94.3788109752151;92.3105381255381;96.249693711996;92.1585711174036;93.2942708333333;91.5875613747954;94.052885872911;97.5566414926699;2022-03-23 00:00:00-RSD
2022-03-23;RWT;91.751534890218;90.943080880759;92.857330515591;92.892046699024;92.3642426450632;93.577783721939;89.8551507945087;90.7695939565628;89.5836254030562;98.3947867196733;98.653431160984;2022-03-23 00:00:00-RWT
2022-03-22;ROT;93.4041048535731;89.6472137795355;94.6997331989941;93.9708666728483;90.2396609755998;95.0931736535837;94.5039602631226;92.0293951384963;94.7636989349393;96.3839584774795;98.6898754027314;2022-03-22 00:00:00-ROT
2022-03-22;RSD;88.1906730292783;87.4355904971949;88.9599734567412;89.2578506684079;87.707468420762;90.6615480323794;89.2569187186751;89.083820662768;89.344262295082;94.4860379394174;96.8448729184926;2022-03-22 00:00:00-RSD
2022-03-17;RME;93.6817560058721;90.3102848981925;97.0714840079608;94.1155025182665;91.0000866866004;96.9738972816047;94.554353426069;92.0733427362482;95.1087299086038;97.9290491302685;98.6993717839442;2022-03-17 00:00:00-RME
2022-03-18;NETZ;93.8832035942161;90.8849370044605;95.7761077291061;94.555705113952;91.61369635547;96.2435639555571;93.2573027059013;91.977598879944;93.4897025171625;97.8431872182256;99.0502139580967;2022-03-18 00:00:00-NETZ
2022-03-19;RWT;91.8951300575847;90.2751374499528;93.9634277084491;92.8813998784681;91.0778234283966;94.9596788977608;92.0919146855711;89.7889886005336;92.8676470588235;96.7376687628226;98.3695028131818;2022-03-19 00:00:00-RWT
2022-03-20;RME;94.7734564736381;92.799997452322;97.2716079776575;95.5435381647656;93.4533282795761;97.8125484569995;96.165397404269;94.581560283688;96.5346207261425;97.9065941944582;99.0072012864434;2022-03-20 00:00:00-RME
2022-03-26;RSD;87.0788191528093;86.9115793828989;87.2828639217356;88.3183422529075;85.4436681358001;91.0972037585104;85.3417899929528;84.9892780557541;85.5143456962911;94.0383557434359;96.1204929256048;2022-03-26 00:00:00-RSD
2022-04-07;NETZ;89.8358292684989;84.470536834905;93.252050871074;90.452799074164;85.381761554373;93.3780209639323;88.9218638303403;86.1876501342377;89.416926776851;96.6890981945907;98.3567247943757;2022-04-07 00:00:00-NETZ
2022-04-07;RSD;89.4566631933177;86.885741055597;92.0765989335547;90.7295731244078;87.6342720464062;93.5400184621535;89.0782000873744;87.5081327260898;89.8717527129234;95.6044177791336;96.4494382022472;2022-04-07 00:00:00-RSD
2022-03-26;RWT;95.7403166868492;95.0473450835545;96.8802921140985;95.9360280024756;95.2147622792653;97.0187503310834;94.9061816507425;95.3128717582679;94.7764027029079;99.3148710571603;99.1199926666056;2022-03-26 00:00:00-RWT
2022-03-27;ROT;97.7245199576477;94.4038147489895;99.2430078001497;98.2469276344832;95.2287668705002;99.3805913962985;97.9893452483245;95.3714285714286;98.2810212007385;98.6913835963636;99.3837481488559;2022-03-27 00:00:00-ROT
2022-02-17;RME;89.4030337669991;86.8400879044927;91.9816890320234;90.0889581627062;87.6941289265986;92.2820904783275;90.9806111054715;89.6310788149804;91.2800793847681;96.6349019886744;98.6514622505525;2022-02-17 00:00:00-RME
2022-02-17;RSD;90.0493517774314;88.5509803357;91.62139612136;90.8889403100731;89.3107251361281;92.3580567658823;87.7730240936726;88.2198952879581;87.5386199794027;91.3426050433924;95.8958517210945;2022-02-17 00:00:00-RSD
2022-02-17;RWT;88.6607990261036;88.6447324705119;88.6824349619764;89.3275102743518;89.266194969716;89.4060999444801;88.6461241142366;91.4170233000476;87.8380252392179;98.1424042523434;98.8552597346284;2022-02-17 00:00:00-RWT
2022-02-18;NETZ;95.0408369870746;92.1460496710142;96.8255875778773;95.8493635320365;93.4462591642987;97.1894009791118;93.5841972964517;93.1188751597785;93.6675528870006;98.354681181516;99.1988627887999;2022-02-18 00:00:00-NETZ
2022-04-06;RME;92.4755911725663;89.8313853479373;95.1180859967855;92.6614806589015;90.1789078301592;94.9355229587839;93.1450349796387;90.5756207674944;93.7283792440743;97.4778906658829;98.4632481346245;2022-04-06 00:00:00-RME
2022-02-21;NETZ;91.0816524107645;87.4147973474172;93.3340583875266;91.7223485063627;88.1943802852778;93.6890412775999;90.4379034952524;90.3253733496862;90.4576670636831;96.859039616093;98.6905066135585;2022-02-21 00:00:00-NETZ
2022-02-22;RSD;95.0325130460335;94.8816033308959;95.1867914509389;95.809130259309;95.8857249249365;95.7397115575137;93.1064572425829;93.9571150097466;92.6765188834154;94.9899041526498;98.0871886120996;2022-02-22 00:00:00-RSD
2022-02-22;RWT;88.5968508889104;89.1845665937475;87.8145959457443;89.4306446703626;90.0036700387998;88.7014931571723;87.1119422922789;89.7149643705463;86.3564288176491;96.6534544173093;98.5882556729603;2022-02-22 00:00:00-RWT
2022-02-23;NETZ;94.3650655194832;92.7842376319037;95.3332830500583;94.9254941366147;93.3452769909212;95.8077763505057;94.4804599436936;93.3030565167243;94.6876387391387;97.6012829528217;99.139879901095;2022-02-23 00:00:00-NETZ
2022-02-24;RSD;91.2038268386257;89.9720653978212;92.4561795346439;91.8729195966979;90.2248557456624;93.3648741026787;91.2713883474117;90.6451612903226;91.5878708835996;96.3174765334185;97.1555555555556;2022-02-24 00:00:00-RSD
2022-02-25;ROT;97.6759350969422;94.2441975005342;98.8301850836613;98.0215252835988;95.0697354055963;98.8846362730907;96.4775882586275;94.9406444318824;96.6362283747119;98.2957499347929;99.3076446965008;2022-02-25 00:00:00-ROT
2022-02-25;RSD;93.1358849242378;92.2304849010632;94.0602729119461;93.4125221638371;92.3267700316739;94.3952009038022;91.5926327193933;90.4700579523503;92.161985630307;96.3265604561617;97.228332600088;2022-02-25 00:00:00-RSD
2022-02-27;ROT;96.9258708221645;93.171601047279;98.6142887201275;97.54529511914;94.2843452980024;98.7514686584126;97.1817270514106;94.2906080502427;97.5041385457787;98.2229134498683;99.3797104244002;2022-02-27 00:00:00-ROT
2022-02-27;RSD;94.0201441505329;93.8452785456605;94.2373709187694;94.6373810981957;94.3810842130535;94.8883436692837;92.6131117266851;91.8097754293263;93.0447125621008;97.64095795097;97.4677716390424;2022-02-27 00:00:00-RSD
2022-02-28;ROT;94.9703047360548;90.8236045742045;96.3678746872552;95.6694385209165;91.308217641668;96.959001662745;94.1433287189863;92.3467946907653;94.3303059694912;97.1960892262105;99.1002514644534;2022-02-28 00:00:00-ROT
2022-02-28;RWT;85.2687930750611;84.2658410007888;86.6371413535968;85.9713311836888;85.1959162553307;86.9769846015526;86.480858561589;87.7250409165303;86.1126487683366;96.6956352064016;98.238611713666;2022-02-28 00:00:00-RWT
2022-05-16;ROT;92.0296769127649;82.1757481516252;95.425798469064;93.4219868941382;83.5920572267175;96.3710880456814;93.7895464454724;86.9456066945607;94.5105645184989;94.9621979666245;97.9032788996866;2022-05-16 00:00:00-ROT
2022-05-17;NETZ;88.6213398039468;84.7642725485345;91.0636843813539;90.3229078968657;86.4352559225081;92.5667208206527;90.5643453075693;87.8469301934399;91.0597464990289;96.6796255199987;98.4800546497205;2022-05-17 00:00:00-NETZ
2022-05-17;RSD;93.7290961414323;91.222320531297;96.2731253874257;94.4630590790215;91.5174619760649;97.1278787120793;92.4232527759634;89.1909385113269;94.0616797900262;96.0094334313898;97.8732831191848;2022-05-17 00:00:00-RSD
2022-05-18;ROT;90.9529707502845;83.2872348213609;93.5958347575534;91.8786489540215;84.2331600651197;94.1753542159141;91.946665250073;86.8948247078464;92.4798120687124;96.5769891009753;98.5927187871326;2022-05-18 00:00:00-ROT
2022-05-18;RSD;88.2085847651427;84.4254601185187;92.1415507583151;91.1594283137581;88.9190244237296;93.1948148564493;86.8820468343452;82.9377806286081;88.8961677038978;92.4061166928319;96.6534566270365;2022-05-18 00:00:00-RSD
2022-05-19;NETZ;89.6336062443368;83.9201552131183;93.2749899341619;90.3026324542475;84.6943072637627;93.533093595609;90.9561589346708;87.6923076923077;91.5496736117321;96.2544098306516;98.5434726632907;2022-05-19 00:00:00-NETZ
2022-05-23;RME;89.2751038402823;85.1941551267383;93.3663353078636;90.2292574742529;86.6589057950621;93.4910271679269;90.8234579155272;89.2096412556054;91.1793794041291;96.3670364659733;98.3411798161079;2022-05-23 00:00:00-RME
2022-05-24;RME;90.4079381371072;87.4716243568307;93.3411745087789;91.2050625220071;88.972919701566;93.2331347187598;90.8984949070086;89.237668161435;91.2650788741107;96.6254592304826;98.431273325321;2022-05-24 00:00:00-RME
2022-05-21;RSD;89.6825146881989;87.8856956810947;91.9895039307101;92.2208912670952;89.8591067858581;94.5641483985076;89.2318736539842;84.4827586206897;91.6038751345533;96.3413452816277;97.5719424460432;2022-05-21 00:00:00-RSD
2022-05-22;NETZ;95.2302372552941;91.6399472470338;98.0954243934662;95.9428767755604;92.5146048921694;98.2595331990086;95.9842024739969;93.0533235938641;96.552310023079;96.9183723310639;98.9379931457719;2022-05-22 00:00:00-NETZ
2022-05-24;RWT;91.9845421911697;91.6221734062809;92.4734480463071;92.5049639995357;92.2343784009342;92.8522411678825;90.2975557917109;91.9952494061758;89.8083504449008;98.3197968484787;98.9928057553957;2022-05-24 00:00:00-RWT
2022-05-20;ROT;92.7732558703113;88.4476410231298;94.2574953736821;93.5096071110409;89.9874730223639;94.5592360812137;94.1007232222985;90.7722330638416;94.4488177497886;96.548577701755;98.5752008698476;2022-05-20 00:00:00-ROT
2022-05-25;RWT;94.0245748285599;93.4689778606291;94.7686599307158;94.582989478741;94.0964579772152;95.2045868921334;91.6706456575946;94.1232003776257;90.9594853545032;98.5814508706452;98.6661038412832;2022-05-25 00:00:00-RWT
2022-05-26;NETZ;94.651716455398;90.5471255186335;97.7862028902063;95.3712572563726;91.4297711705291;97.9141877678532;95.2727102738205;92.2360474423343;95.8537536199599;97.6555297776913;98.9702695843988;2022-05-26 00:00:00-NETZ
2022-05-26;RSD;89.0242224629543;86.126713842392;92.5789423068997;90.2873889515111;87.5579430158885;92.9252555682559;89.4015233949946;88.7189292543021;89.7554527428949;95.9878929931732;97.7611940298508;2022-05-26 00:00:00-RSD
2022-02-26;RWT;85.9908136777171;81.6907725223837;93.3544637960186;88.3765029185813;84.2602738527094;94.6361816857633;91.9719452817065;89.1615054787994;92.8757468975027;98.2342881900335;98.8082232595094;2022-02-26 00:00:00-RWT
2022-05-30;RME;91.8875680700816;88.2453856951125;95.411049591803;92.5842277776426;88.9231527113954;95.8465785038343;93.1302361005331;89.866590973602;93.8412070244868;97.8188890746283;98.445142690551;2022-05-30 00:00:00-RME
2022-05-30;ROT;95.5328533628532;93.2188831313482;96.3264297849502;95.8803723587139;94.0350753808848;96.4284878899804;95.7815914299419;93.2921695200674;96.0427524070312;97.4138404842777;99.1063042550164;2022-05-30 00:00:00-ROT
2022-05-31;RSD;91.4444159732725;90.189691291123;92.7307044538948;93.3401340873798;92.9028162436186;93.7364468628669;87.49728201783;85.5483870967742;88.488028861922;96.4755413179677;97.5566414926699;2022-05-31 00:00:00-RSD
